Date,Close,Rate,,FV,PV,,,Date,Close,FV,PV,,,,,,,,
02-Mar-22,16605.95,-1.11915636,,1.38246231,-1,,,05-03-2012,5280.350098,1.395191581,-1,,,,,,,,
03-Mar-22,16498.05,-0.649767102,,1.391503844,-1,,,06-03-2012,5222.399902,1.41067328,-1,,,,,,,,
04-Mar-22,16245.35,-1.53169617,,1.413148993,-1,,,07-03-2012,5220.450195,1.411200131,-1,,,,,,,,
07-Mar-22,15863.15,-2.352673226,,1.447196805,-1,,,09-03-2012,5333.549805,1.381275186,-1,,,,,,,,
08-Mar-22,16013.45,0.947478906,,1.433613619,-1,,,12-03-2012,5359.549805,1.374574408,-1,,,,,,,,
09-Mar-22,16345.35,2.072632693,,1.404503421,-1,,,13-03-2012,5429.5,1.356865273,-1,,,,,,,,
10-Mar-22,16594.9,1.526733903,,1.383382847,-1,,,14-03-2012,5463.899902,1.348322651,-1,,,,,,,,
11-Mar-22,16630.45,0.214222442,,1.380425665,-1,,,15-03-2012,5380.5,1.369222191,-1,,,,,,,,
14-Mar-22,16871.3,1.448247041,,1.360719091,-1,,,16-03-2012,5317.899902,1.385340103,-1,,,,,,,,
15-Mar-22,16663,-1.234641077,,1.3777291,-1,,,19-03-2012,5257.049805,1.401375348,-1,,,,,,,,
16-Mar-22,16975.35,1.874512393,,1.352378596,-1,,,20-03-2012,5274.850098,1.396646324,-1,,,,,,,,
17-Mar-22,17287.05,1.83619189,,1.327994076,-1,,,21-03-2012,5364.950195,1.373190753,-1,,,,,,,,
21-Mar-22,17117.6,-0.980213512,,1.341140113,-1,,,22-03-2012,5228.450195,1.409040868,-1,,,,,,,,
22-Mar-22,17315.5,1.156120017,,1.325812134,-1,,,23-03-2012,5278.200195,1.395759867,-1,,,,,,,,
23-Mar-22,17245.65,-0.403395801,,1.331182066,-1,,,26-03-2012,5184.25,1.421054154,-1,,,,,,,,
24-Mar-22,17222.75,-0.132787109,,1.332952055,-1,,,27-03-2012,5243.149902,1.405090478,-1,,,,,,,,
25-Mar-22,17153,-0.404987589,,1.338372296,-1,,,28-03-2012,5194.75,1.418181818,-1,,,,,,,,
28-Mar-22,17222,0.402261995,,1.333010103,-1,,,29-03-2012,5178.850098,1.422535864,-1,,,,,,,,
29-Mar-22,17325.3,0.599814191,,1.325062192,-1,,,30-03-2012,5295.549805,1.391186991,-1,,,,,,,,
30-Mar-22,17498.25,0.998251113,,1.311965482,-1,,,02-04-2012,5317.899902,1.385340103,-1,,,,,,,,
31-Mar-22,17464.75,-0.191447716,,1.314482028,-1,,,03-04-2012,5358.5,1.374843706,-1,,,,,,,,
01-Apr-22,17670.45,1.177800999,,1.29918027,-1,,,04-04-2012,5322.899902,1.384038801,-1,,,,,,,,
04-Apr-22,18053.4,2.167177406,,1.271621966,-1,,,09-04-2012,5234.399902,1.407439274,-1,,,,,,,,
05-Apr-22,17957.4,-0.531755791,,1.278420039,-1,,,10-04-2012,5243.600098,1.404969842,-1,,,,,,,,
06-Apr-22,17807.65,-0.83391805,,1.289170665,-1,,,11-04-2012,5226.850098,1.409472218,-1,,,,,,,,
07-Apr-22,17639.55,-0.943976325,,1.301456103,-1,,,12-04-2012,5276.850098,1.396116976,-1,,,,,,,,
08-Apr-22,17784.35,0.820882619,,1.29085966,-1,,,13-04-2012,5207.450195,1.414723084,-1,,,,,,,,
11-Apr-22,17674.95,-0.615147588,,1.298849502,-1,,,16-04-2012,5226.200195,1.409647492,-1,,,,,,,,
12-Apr-22,17530.3,-0.818389868,,1.309566864,-1,,,17-04-2012,5289.700195,1.392725434,-1,,,,,,,,
13-Apr-22,17475.65,-0.311745948,,1.313662153,-1,,,18-04-2012,5300,1.390018868,-1,,,,,,,,
18-Apr-22,17173.65,-1.72811884,,1.336763006,-1,,,19-04-2012,5332.399902,1.381573051,-1,,,,,,,,
19-Apr-22,16958.65,-1.251917909,,1.353710348,-1,,,20-04-2012,5290.850098,1.392422742,-1,,,,,,,,
20-Apr-22,17136.55,1.04902218,,1.339657049,-1,,,23-04-2012,5200.600098,1.416586521,-1,,,,,,,,
21-Apr-22,17392.6,1.494174732,,1.319934915,-1,,,24-04-2012,5222.649902,1.410605753,-1,,,,,,,,
22-Apr-22,17171.95,-1.268642986,,1.336895344,-1,,,25-04-2012,5202,1.416205306,-1,,,,,,,,
25-Apr-22,16953.95,-1.269512199,,1.354085626,-1,,,26-04-2012,5189,1.419753324,-1,,,,,,,,
26-Apr-22,17200.8,1.456002878,,1.334653039,-1,,,27-04-2012,5190.600098,1.419315659,-1,,,,,,,,
27-Apr-22,17038.4,-0.944142133,,1.347374167,-1,,,30-04-2012,5248.149902,1.403751824,-1,,,,,,,,
28-Apr-22,17245.05,1.212848624,,1.331228381,-1,,,02-05-2012,5239.149902,1.40616324,-1,,,,,,,,
29-Apr-22,17102.55,-0.826324076,,1.342320297,-1,,,03-05-2012,5188.399902,1.419917535,-1,,,,,,,,
02-May-22,17069.1,-0.195584869,,1.344950818,-1,,,04-05-2012,5086.850098,1.448263632,-1,,,,,,,,
04-May-22,16677.6,-2.293618293,,1.376523001,-1,,,07-05-2012,5114.149902,1.440532667,-1,,,,,,,,
05-May-22,16682.65,0.030280136,,1.376106314,-1,,,08-05-2012,4999.950195,1.473434677,-1,,,,,,,,
06-May-22,16411.25,-1.626839861,,1.398863584,-1,,,09-05-2012,4974.799805,1.480883712,-1,,,,,,,,
09-May-22,16301.85,-0.666615888,,1.408251211,-1,,,10-05-2012,4965.700195,1.48359742,-1,,,,,,,,
10-May-22,16240.05,-0.379098078,,1.41361018,-1,,,11-05-2012,4928.899902,1.494674298,-1,,,,,,,,
11-May-22,16167.1,-0.449198124,,1.419988743,-1,,,14-05-2012,4907.799805,1.501100349,-1,,,,,,,,
12-May-22,15808,-2.221177577,,1.452245698,-1,,,15-05-2012,4942.799805,1.490471047,-1,,,,,,,,
13-May-22,15782.15,-0.163524798,,1.45462437,-1,,,16-05-2012,4858.25,1.51641023,-1,,,,,,,,
16-May-22,15842.3,0.381126779,,1.449101456,-1,,,17-05-2012,4870.200195,1.512689357,-1,,,,,,,,
17-May-22,16259.3,2.632193558,,1.411936553,-1,,,18-05-2012,4891.450195,1.506117758,-1,,,,,,,,
18-May-22,16240.3,-0.116856199,,1.413588419,-1,,,22-05-2012,4860.5,1.51570826,-1,,,,,,,,
19-May-22,15809.4,-2.653276109,,1.452117095,-1,,,23-05-2012,4835.649902,1.523497389,-1,,,,,,,,
20-May-22,16266.15,2.889103951,,1.411341959,-1,,,24-05-2012,4921.399902,1.496952117,-1,,,,,,,,
23-May-22,16214.7,-0.31630103,,1.415820213,-1,,,25-05-2012,4920.399902,1.49725635,-1,,,,,,,,
24-May-22,16125.15,-0.552276638,,1.42368288,-1,,,28-05-2012,4985.649902,1.477660916,-1,,,,,,,,
25-May-22,16025.8,-0.6161183,,1.43250883,-1,,,29-05-2012,4990.100098,1.47634313,-1,,,,,,,,
26-May-22,16170.15,0.900735065,,1.419720905,-1,,,30-05-2012,4950.75,1.488077564,-1,,,,,,,,
27-May-22,16352.45,1.127385955,,1.403893606,-1,,,31-05-2012,4924.25,1.496085698,-1,,,,,,,,
30-May-22,16661.4,1.889319337,,1.377861404,-1,,,01-06-2012,4841.600098,1.521625052,-1,,,,,,,,
31-May-22,16584.55,-0.461245754,,1.384246181,-1,,,04-06-2012,4848.149902,1.519569351,-1,,,,,,,,
01-Jun-22,16522.75,-0.372635977,,1.389423673,-1,,,05-06-2012,4863.299805,1.514835666,-1,,,,,,,,
02-Jun-22,16628,0.637000499,,1.380629059,-1,,,06-06-2012,4997.100098,1.474275051,-1,,,,,,,,
03-Jun-22,16584.3,-0.262809719,,1.384267048,-1,,,07-06-2012,5049.649902,1.458932826,-1,,,,,,,,
06-Jun-22,16569.55,-0.088939539,,1.385499304,-1,,,08-06-2012,5068.350098,1.453549944,-1,,,,,,,,
07-Jun-22,16416.35,-0.924587572,,1.398429005,-1,,,11-06-2012,5054.100098,1.457648218,-1,,,,,,,,
08-Jun-22,16356.25,-0.366098432,,1.403567444,-1,,,12-06-2012,5115.899902,1.440039903,-1,,,,,,,,
09-Jun-22,16478.1,0.744975162,,1.393188535,-1,,,13-06-2012,5121.450195,1.438479282,-1,,,,,,,,
10-Jun-22,16201.8,-1.676770987,,1.4169475,-1,,,14-06-2012,5054.75,1.457460804,-1,,,,,,,,
13-Jun-22,15774.4,-2.637978496,,1.45533903,-1,,,15-06-2012,5139.049805,1.433552948,-1,,,,,,,,
14-Jun-22,15732.1,-0.268156,,1.459252102,-1,,,18-06-2012,5064.25,1.454726761,-1,,,,,,,,
15-Jun-22,15692.15,-0.253939398,,1.462967152,-1,,,19-06-2012,5103.850098,1.443439729,-1,,,,,,,,
16-Jun-22,15360.6,-2.112839859,,1.494544484,-1,,,20-06-2012,5120.549805,1.438732222,-1,,,,,,,,
17-Jun-22,15293.5,-0.436831895,,1.501101775,-1,,,21-06-2012,5165,1.426350436,-1,,,,,,,,
20-Jun-22,15350.15,0.370418805,,1.495561933,-1,,,22-06-2012,5146.049805,1.431602934,-1,,,,,,,,
21-Jun-22,15638.8,1.88043765,,1.4679579,-1,,,25-06-2012,5114.649902,1.440391843,-1,,,,,,,,
22-Jun-22,15413.3,-1.441926491,,1.489434449,-1,,,26-06-2012,5120.799805,1.438661983,-1,,,,,,,,
23-Jun-22,15556.65,0.930040939,,1.475709745,-1,,,27-06-2012,5141.899902,1.432758346,-1,,,,,,,,
24-Jun-22,15699.25,0.916649793,,1.462305524,-1,,,28-06-2012,5149.149902,1.430741023,-1,,,,,,,,
27-Jun-22,15832.05,0.845900282,,1.450039635,-1,,,29-06-2012,5278.899902,1.395574862,-1,,,,,,,,
28-Jun-22,15850.2,0.114640871,,1.4483792,-1,,,02-07-2012,5278.600098,1.395654125,-1,,,,,,,,
29-Jun-22,15799.1,-0.322393408,,1.453063782,-1,,,03-07-2012,5287.950195,1.393186344,-1,,,,,,,,
30-Jun-22,15780.25,-0.119310594,,1.454799512,-1,,,04-07-2012,5302.549805,1.389350458,-1,,,,,,,,
01-Jul-22,15752.05,-0.178704393,,1.457403957,-1,,,05-07-2012,5327.299805,1.382895701,-1,,,,,,,,
04-Jul-22,15835.35,0.528820058,,1.449737454,-1,,,06-07-2012,5316.950195,1.385587551,-1,,,,,,,,
05-Jul-22,15810.85,-0.154717136,,1.451983922,-1,,,09-07-2012,5275.149902,1.396566948,-1,,,,,,,,
06-Jul-22,15989.8,1.131817707,,1.43573403,-1,,,10-07-2012,5345.350098,1.378225909,-1,,,,,,,,
07-Jul-22,16132.9,0.894945528,,1.422998965,-1,,,11-07-2012,5306.299805,1.388368594,-1,,,,,,,,
08-Jul-22,16220.6,0.543609642,,1.415305229,-1,,,12-07-2012,5235.25,1.407210735,-1,,,,,,,,
11-Jul-22,16216,-0.028359,,1.415706709,-1,,,13-07-2012,5227.25,1.409364389,-1,,,,,,,,
12-Jul-22,16058.3,-0.9724963,,1.42960961,-1,,,16-07-2012,5197.25,1.417499639,-1,,,,,,,,
13-Jul-22,15966.65,-0.570732892,,1.437815697,-1,,,17-07-2012,5192.850098,1.418700687,-1,,,,,,,,
14-Jul-22,15938.65,-0.175365528,,1.44034156,-1,,,18-07-2012,5216.299805,1.412322964,-1,,,,,,,,
15-Jul-22,16049.2,0.693597011,,1.430420208,-1,,,19-07-2012,5242.700195,1.405211003,-1,,,,,,,,
18-Jul-22,16278.5,1.42873165,,1.410271217,-1,,,20-07-2012,5205.100098,1.41536183,-1,,,,,,,,
19-Jul-22,16340.55,0.381177627,,1.404915991,-1,,,23-07-2012,5117.950195,1.439463011,-1,,,,,,,,
20-Jul-22,16520.85,1.103390033,,1.389583466,-1,,,24-07-2012,5128.200195,1.436585882,-1,,,,,,,,
21-Jul-22,16605.25,0.510869598,,1.382520588,-1,,,25-07-2012,5109.600098,1.441815379,-1,,,,,,,,
22-Jul-22,16719.45,0.687734301,,1.373077464,-1,,,26-07-2012,5043,1.460856633,-1,,,,,,,,
25-Jul-22,16631,-0.529024579,,1.380380013,-1,,,27-07-2012,5099.850098,1.444571871,-1,,,,,,,,
26-Jul-22,16483.85,-0.884793458,,1.392702554,-1,,,30-07-2012,5199.799805,1.416804546,-1,,,,,,,,
27-Jul-22,16641.8,0.958210612,,1.37948419,-1,,,31-07-2012,5229,1.408892714,-1,,,,,,,,
28-Jul-22,16929.6,1.729380235,,1.35603322,-1,,,01-08-2012,5240.5,1.405800973,-1,,,,,,,,
29-Jul-22,17158.25,1.350593044,,1.337962788,-1,,,02-08-2012,5227.75,1.409229592,-1,,,,,,,,
01-Aug-22,17340.05,1.059548614,,1.323935052,-1,,,03-08-2012,5215.700195,1.412485328,-1,,,,,,,,
02-Aug-22,17345.45,0.031141779,,1.323522884,-1,,,06-08-2012,5282.549805,1.394610609,-1,,,,,,,,
03-Aug-22,17388.15,0.246174069,,1.320272714,-1,,,07-08-2012,5336.700195,1.380459784,-1,,,,,,,,
04-Aug-22,17382,-0.035368915,,1.320739846,-1,,,08-08-2012,5338,1.380123642,-1,,,,,,,,
05-Aug-22,17397.5,0.089172707,,1.319563156,-1,,,09-08-2012,5322.950195,1.384025724,-1,,,,,,,,
08-Aug-22,17525.1,0.733438712,,1.309955435,-1,,,10-08-2012,5320.399902,1.384689147,-1,,,,,,,,
10-Aug-22,17534.75,0.05506388,,1.30923452,-1,,,13-08-2012,5347.899902,1.377568791,-1,,,,,,,,
11-Aug-22,17659,0.708592937,,1.300022651,-1,,,14-08-2012,5380.350098,1.369260339,-1,,,,,,,,
12-Aug-22,17698.15,0.221699983,,1.297146877,-1,,,16-08-2012,5362.950195,1.373702856,-1,,,,,,,,
16-Aug-22,17825.25,0.718154157,,1.287897785,-1,,,17-08-2012,5366.299805,1.3728454,-1,,,,,,,,
17-Aug-22,17944.25,0.66759232,,1.279356897,-1,,,21-08-2012,5421,1.358992806,-1,,,,,,,,
18-Aug-22,17956.5,0.068266994,,1.278484114,-1,,,22-08-2012,5412.850098,1.361038984,-1,,,,,,,,
19-Aug-22,17758.45,-1.102943224,,1.292742328,-1,,,23-08-2012,5415.350098,1.36041066,-1,,,,,,,,
22-Aug-22,17490.7,-1.507732938,,1.312531803,-1,,,24-08-2012,5386.700195,1.36764619,-1,,,,,,,,
23-Aug-22,17577.5,0.496263729,,1.306050348,-1,,,27-08-2012,5350.25,1.376963693,-1,,,,,,,,
24-Aug-22,17604.95,0.156165553,,1.304013928,-1,,,29-08-2012,5287.799805,1.393225968,-1,,,,,,,,
25-Aug-22,17522.45,-0.468618201,,1.310153546,-1,,,30-08-2012,5315.049805,1.386082966,-1,,,,,,,,
26-Aug-22,17558.9,0.208018856,,1.307433837,-1,,,31-08-2012,5258.5,1.400988875,-1,,,,,,,,
29-Aug-22,17312.9,-1.400998924,,1.32601124,-1,,,03-09-2012,5253.75,1.402255532,-1,,,,,,,,
30-Aug-22,17759.3,2.578424181,,1.292680455,-1,,,04-09-2012,5274,1.396871445,-1,,,,,,,,
01-Sep-22,17542.8,-1.219079581,,1.308633741,-1,,,05-09-2012,5225.700195,1.409782369,-1,,,,,,,,
02-Sep-22,17539.45,-0.019096153,,1.308883688,-1,,,06-09-2012,5238.399902,1.406364565,-1,,,,,,,,
05-Sep-22,17665.8,0.720376067,,1.299522241,-1,,,07-09-2012,5342.100098,1.379064388,-1,,,,,,,,
06-Sep-22,17655.6,-0.057738682,,1.300273001,-1,,,10-09-2012,5363.450195,1.373574795,-1,,,,,,,,
07-Sep-22,17624.4,-0.17671447,,1.302574839,-1,,,11-09-2012,5390,1.366808905,-1,,,,,,,,
08-Sep-22,17798.75,0.989253535,,1.289815296,-1,,,12-09-2012,5431,1.356490517,-1,,,,,,,,
09-Sep-22,17833.35,0.194395674,,1.287312816,-1,,,13-09-2012,5435.350098,1.355404871,-1,,,,,,,,
12-Sep-22,17936.35,0.577569554,,1.279920385,-1,,,14-09-2012,5577.649902,1.320825102,-1,,,,,,,,
13-Sep-22,18070.05,0.745413643,,1.270450275,-1,,,17-09-2012,5610,1.313208556,-1,,,,,,,,
14-Sep-22,18003.75,-0.36690546,,1.275128793,-1,,,18-09-2012,5600.049805,1.315541871,-1,,,,,,,,
15-Sep-22,17877.4,-0.701798236,,1.284140871,-1,,,20-09-2012,5554.25,1.326389702,-1,,,,,,,,
16-Sep-22,17530.85,-1.938480987,,1.309525779,-1,,,21-09-2012,5691.149902,1.294483563,-1,,,,,,,,
19-Sep-22,17622.25,0.521366619,,1.30273376,-1,,,24-09-2012,5669.600098,1.299403816,-1,,,,,,,,
20-Sep-22,17816.25,1.100880989,,1.288548376,-1,,,25-09-2012,5673.899902,1.298419099,-1,,,,,,,,
21-Sep-22,17718.35,-0.549498351,,1.29566805,-1,,,26-09-2012,5663.450195,1.30081483,-1,,,,,,,,
22-Sep-22,17629.8,-0.499764369,,1.302175861,-1,,,27-09-2012,5649.5,1.304026905,-1,,,,,,,,
23-Sep-22,17327.35,-1.715561152,,1.324905424,-1,,,28-09-2012,5703.299805,1.291725887,-1,,,,,,,,
26-Sep-22,17016.3,-1.795138899,,1.349124075,-1,,,01-10-2012,5718.799805,1.288224846,-1,,,,,,,,
27-Sep-22,17007.4,-0.052302792,,1.349830074,-1,,,03-10-2012,5731.25,1.28542639,-1,,,,,,,,
28-Sep-22,16858.6,-0.874913273,,1.361744154,-1,,,04-10-2012,5787.600098,1.27291103,-1,,,,,,,,
29-Sep-22,16818.1,-0.240233471,,1.365023397,-1,,,05-10-2012,5746.950195,1.281914711,-1,,,,,,,,
30-Sep-22,17094.35,1.642575558,,1.342964196,-1,,,08-10-2012,5676,1.297938689,-1,,,,,,,,
03-Oct-22,16887.35,-1.210926417,,1.359425842,-1,,,09-10-2012,5704.600098,1.291431454,-1,,,,,,,,
04-Oct-22,17274.3,2.291360101,,1.328974257,-1,,,10-10-2012,5652.149902,1.303415537,-1,,,,,,,,
06-Oct-22,17331.8,0.332864429,,1.32456525,-1,,,11-10-2012,5708.049805,1.290650967,-1,,,,,,,,
07-Oct-22,17314.65,-0.098951061,,1.32587722,-1,,,12-10-2012,5676.049805,1.2979273,-1,,,,,,,,
10-Oct-22,17241,-0.425362338,,1.331541094,-1,,,15-10-2012,5687.25,1.295371225,-1,,,,,,,,
11-Oct-22,16983.55,-1.493242851,,1.35172564,-1,,,16-10-2012,5648,1.304373229,-1,,,,,,,,
12-Oct-22,17123.6,0.824621472,,1.340670186,-1,,,17-10-2012,5660.25,1.301550285,-1,,,,,,,,
13-Oct-22,17014.35,-0.638008363,,1.349278697,-1,,,18-10-2012,5718.700195,1.288247285,-1,,,,,,,,
14-Oct-22,17185.7,1.007091073,,1.335825716,-1,,,19-10-2012,5684.25,1.296054889,-1,,,,,,,,
17-Oct-22,17311.8,0.733749571,,1.326095496,-1,,,22-10-2012,5717.149902,1.288596613,-1,,,,,,,,
18-Oct-22,17486.95,1.011737659,,1.312813269,-1,,,23-10-2012,5691.399902,1.294426701,-1,,,,,,,,
19-Oct-22,17512.25,0.144679318,,1.310916644,-1,,,25-10-2012,5705.299805,1.291273071,-1,,,,,,,,
20-Oct-22,17563.95,0.295221916,,1.307057923,-1,,,29-10-2012,5665.600098,1.300321214,-1,,,,,,,,
21-Oct-22,17576.3,0.070314479,,1.306139517,-1,,,30-10-2012,5597.899902,1.316047112,-1,,,,,,,,
24-Oct-22,17730.75,0.878740122,,1.294761925,-1,,,31-10-2012,5619.700195,1.31094182,-1,,,,,,,,
25-Oct-22,17656.35,-0.41961,,1.300217769,-1,,,01-11-2012,5645.049805,1.305054916,-1,,,,,,,,
27-Oct-22,17736.95,0.45649299,,1.294309337,-1,,,02-11-2012,5697.700195,1.292995375,-1,,,,,,,,
28-Oct-22,17786.8,0.281051703,,1.290681854,-1,,,05-11-2012,5704.200195,1.291521992,-1,,,,,,,,
31-Oct-22,18012.2,1.26723188,,1.274530596,-1,,,06-11-2012,5724.399902,1.286964595,-1,,,,,,,,
01-Nov-22,18145.4,0.739498784,,1.265174645,-1,,,07-11-2012,5760.100098,1.27898819,-1,,,,,,,,
02-Nov-22,18082.85,-0.344715465,,1.269550983,-1,,,08-11-2012,5738.75,1.28374646,-1,,,,,,,,
03-Nov-22,18052.7,-0.166732567,,1.271671274,-1,,,09-11-2012,5686.25,1.295599033,-1,,,,,,,,
04-Nov-22,18117.15,0.357010309,,1.267147427,-1,,,12-11-2012,5683.700195,1.296180261,-1,,,,,,,,
07-Nov-22,18202.8,0.472756477,,1.261185092,-1,,,15-11-2012,5631,1.308311135,-1,,,,,,,,
09-Nov-22,18157,-0.251609642,,1.26436636,-1,,,16-11-2012,5574.049805,1.32167818,-1,,,,,,,,
10-Nov-22,18028.2,-0.709368288,,1.273399452,-1,,,19-11-2012,5571.399902,1.322306804,-1,,,,,,,,
11-Nov-22,18349.7,1.783317247,,1.251088574,-1,,,20-11-2012,5571.549805,1.322271228,-1,,,,,,,,
14-Nov-22,18329.15,-0.111990932,,1.25249125,-1,,,21-11-2012,5614.799805,1.312085961,-1,,,,,,,,
15-Nov-22,18403.4,0.405092435,,1.247437973,-1,,,22-11-2012,5627.75,1.309066679,-1,,,,,,,,
16-Nov-22,18409.65,0.033961116,,1.247014473,-1,,,23-11-2012,5626.600098,1.309334211,-1,,,,,,,,
17-Nov-22,18343.9,-0.357149647,,1.251484145,-1,,,26-11-2012,5635.899902,1.307173677,-1,,,,,,,,
18-Nov-22,18307.65,-0.197613376,,1.253962142,-1,,,27-11-2012,5727.450195,1.28627919,-1,,,,,,,,
21-Nov-22,18159.95,-0.80676657,,1.26416097,-1,,,29-11-2012,5825,1.264738197,-1,,,,,,,,
22-Nov-22,18244.2,0.463932995,,1.258323193,-1,,,30-11-2012,5879.850098,1.252940105,-1,,,,,,,,
23-Nov-22,18267.25,0.126341522,,1.256735414,-1,,,03-12-2012,5870.950195,1.254839465,-1,,,,,,,,
24-Nov-22,18484.1,1.187097127,,1.241991766,-1,,,04-12-2012,5889.25,1.250940273,-1,,,,,,,,
25-Nov-22,18512.75,0.154998079,,1.240069682,-1,,,05-12-2012,5900.5,1.248555207,-1,,,,,,,,
28-Nov-22,18562.75,0.270084131,,1.236729472,-1,,,06-12-2012,5930.899902,1.242155511,-1,,,,,,,,
29-Nov-22,18618.05,0.297908446,,1.233056093,-1,,,07-12-2012,5907.399902,1.247096882,-1,,,,,,,,
30-Nov-22,18758.35,0.753569788,,1.223833653,-1,,,10-12-2012,5908.899902,1.246780301,-1,,,,,,,,
01-Dec-22,18812.5,0.288671445,,1.220310963,-1,,,11-12-2012,5898.799805,1.248915075,-1,,,,,,,,
02-Dec-22,18696.1,-0.618737542,,1.227908494,-1,,,12-12-2012,5888,1.251205842,-1,,,,,,,,
05-Dec-22,18701.05,0.02647611,,1.227583478,-1,,,13-12-2012,5851.5,1.25901051,-1,,,,,,,,
06-Dec-22,18642.75,-0.311747201,,1.231422403,-1,,,14-12-2012,5879.600098,1.25299338,-1,,,,,,,,
07-Dec-22,18560.5,-0.441190275,,1.236879394,-1,,,17-12-2012,5857.899902,1.25763501,-1,,,,,,,,
08-Dec-22,18609.35,0.263193341,,1.233632556,-1,,,18-12-2012,5896.799805,1.249338666,-1,,,,,,,,
09-Dec-22,18496.6,-0.605878228,,1.241152428,-1,,,19-12-2012,5929.600098,1.242427799,-1,,,,,,,,
12-Dec-22,18497.15,0.002973519,,1.241115523,-1,,,20-12-2012,5916.399902,1.245199804,-1,,,,,,,,
13-Dec-22,18608,0.599281511,,1.233722055,-1,,,21-12-2012,5847.700195,1.259828609,-1,,,,,,,,
14-Dec-22,18660.3,0.281061909,,1.230264251,-1,,,24-12-2012,5855.75,1.258096743,-1,,,,,,,,
15-Dec-22,18414.9,-1.315091397,,1.246658956,-1,,,26-12-2012,5905.600098,1.24747695,-1,,,,,,,,
16-Dec-22,18269,-0.792293197,,1.256615031,-1,,,27-12-2012,5870.100098,1.255021188,-1,,,,,,,,
19-Dec-22,18420.45,0.828999945,,1.246283343,-1,,,28-12-2012,5908.350098,1.246896321,-1,,,,,,,,
20-Dec-22,18385.3,-0.190820528,,1.248666054,-1,,,31-12-2012,5905.100098,1.247582577,-1,,,,,,,,
21-Dec-22,18199.1,-1.012765633,,1.2614415,-1,,,02-01-2013,5993.25,1.229232887,-1,,,,,,,,
22-Dec-22,18127.35,-0.394250265,,1.266434421,-1,,,03-01-2013,6009.5,1.225908977,-1,,,,,,,,
23-Dec-22,17806.8,-1.768322452,,1.289232203,-1,,,04-01-2013,6016.149902,1.224553929,-1,,,,,,,,
26-Dec-22,18014.6,1.166969922,,1.274360796,-1,,,07-01-2013,5988.399902,1.230228462,-1,,,,,,,,
27-Dec-22,18132.3,0.653358942,,1.266088693,-1,,,08-01-2013,6001.700195,1.227502168,-1,,,,,,,,
28-Dec-22,18122.5,-0.054047198,,1.266773348,-1,,,09-01-2013,5971.5,1.233710123,-1,,,,,,,,
29-Dec-22,18191,0.37798317,,1.262003188,-1,,,10-01-2013,5968.649902,1.234299234,-1,,,,,,,,
30-Dec-22,18105.3,-0.471112088,,1.26797678,-1,,,11-01-2013,5951.299805,1.237897643,-1,,,,,,,,
02-Jan-23,18197.45,0.508966988,,1.261555877,-1,,,14-01-2013,6024.049805,1.222948056,-1,,,,,,,,
03-Jan-23,18232.55,0.192884168,,1.25912722,-1,,,15-01-2013,6056.600098,1.216375505,-1,,,,,,,,
04-Jan-23,18042.95,-1.039898423,,1.272358456,-1,,,16-01-2013,6001.850098,1.22747151,-1,,,,,,,,
05-Jan-23,17992.15,-0.281550412,,1.275950901,-1,,,17-01-2013,6039.200195,1.219880077,-1,,,,,,,,
06-Jan-23,17859.45,-0.737543873,,1.285431522,-1,,,18-01-2013,6064.399902,1.214811048,-1,,,,,,,,
09-Jan-23,18101.2,1.353625112,,1.268263982,-1,,,21-01-2013,6082.299805,1.21123592,-1,,,,,,,,
10-Jan-23,17914.15,-1.033356905,,1.281506519,-1,,,22-01-2013,6048.5,1.218004464,-1,,,,,,,,
